id,category
18134,Other Federal Statute Violations
18135,Crimes Against the Person
18136,Crimes Against the Person
18137,Crimes Against the Person
18138,Crimes Against Property
18139,Other Federal Statute Violations
18140,Crimes Against the Person
18141,Crimes Against the Person
18142,Crimes Against the Person
18143,Crimes Against Property
18144,Controlled Drugs and Substances Act
18145,Crimes Against the Person
18146,Crimes Against Property
18147,Crimes Against the Person
18148,Crimes Against the Person
18149,Crimes Against Property
18150,Controlled Drugs and Substances Act
18151,Crimes Against the Person
18152,Crimes Against Property
18153,Crimes Against the Person
18154,Crimes Against the Person
18155,Crimes Against Property
18156,Controlled Drugs and Substances Act
18157,Crimes Against the Person
18158,Crimes Against Property
18159,Crimes Against the Person
18160,Crimes Against the Person
18161,Crimes Against Property
18162,Controlled Drugs and Substances Act
18163,Crimes Against the Person
18164,Controlled Drugs and Substances Act
18165,Crimes Against Property
18166,Crimes Against the Person
18167,Crimes Against the Person
18168,Crimes Against Property
18169,Controlled Drugs and Substances Act
18170,Crimes Against the Person
18171,Controlled Drugs and Substances Act
18172,Controlled Drugs and Substances Act
18173,Controlled Drugs and Substances Act
18174,Controlled Drugs and Substances Act
18175,Controlled Drugs and Substances Act
18176,Controlled Drugs and Substances Act
18177,Controlled Drugs and Substances Act
18178,Crimes Against Property
18179,Crimes Against Property
18180,Crimes Against Property
18181,Crimes Against Property
18182,Crimes Against Property
18183,Crimes Against Property
18184,Crimes Against Property
18185,Crimes Against Property
18186,Crimes Against Property
18187,Crimes Against Property
18188,Crimes Against Property
18189,Crimes Against Property
18190,Crimes Against Property
18191,Crimes Against Property
18192,Crimes Against Property
18193,Crimes Against Property
18194,Crimes Against Property
18195,Crimes Against Property
18196,Crimes Against Property
18197,Crimes Against Property
18198,Crimes Against Property
18199,Crimes Against Property
18200,Crimes Against Property
18201,Crimes Against Property
18202,Crimes Against Property
18203,Crimes Against Property
18204,Crimes Against Property
18205,Crimes Against Property
18206,Crimes Against Property
18207,Crimes Against Property
18208,Crimes Against Property
18209,Crimes Against Property
18210,Crimes Against Property
18211,Crimes Against Property
18212,Crimes Against Property
18213,Crimes Against Property
18214,Crimes Against Property
18215,Crimes Against Property
18216,Crimes Against Property
18217,Crimes Against Property
18218,Crimes Against Property
18219,Crimes Against Property
18220,Crimes Against the Person
18221,Crimes Against Property
18222,Controlled Drugs and Substances Act
18223,Crimes Against Property
18224,Crimes Against the Person
18225,Crimes Against the Person
18226,Crimes Against Property
18227,Crimes Against the Person
18228,Crimes Against Property
18229,Crimes Against the Person
18230,Crimes Against Property
18231,Crimes Against the Person
18232,Crimes Against Property
18233,Criminal Code Traffic
18234,Controlled Drugs and Substances Act
18235,Crimes Against the Person
18236,Crimes Against Property
18237,Crimes Against the Person
18238,Crimes Against Property
18239,Criminal Code Traffic
18240,Controlled Drugs and Substances Act
18241,Crimes Against the Person
18242,Crimes Against Property
18243,Crimes Against the Person
18244,Crimes Against Property
18245,Criminal Code Traffic
18246,Controlled Drugs and Substances Act
18247,Crimes Against the Person
18248,Crimes Against Property
18249,Crimes Against the Person
18250,Crimes Against Property
18251,Criminal Code Traffic
18252,Controlled Drugs and Substances Act
18253,Crimes Against the Person
18254,Crimes Against Property
18255,Crimes Against the Person
18256,Crimes Against Property
18257,Criminal Code Traffic
18258,Crimes Against Property
18259,Crimes Against the Person
18260,Crimes Against Property
18261,Crimes Against the Person
18262,Crimes Against Property
18263,Criminal Code Traffic
18264,Crimes Against Property
18265,Crimes Against the Person
18266,Crimes Against the Person
18267,Crimes Against the Person
18268,Crimes Against the Person
18269,Crimes Against the Person
18270,Crimes Against the Person
18271,Crimes Against the Person
18272,Crimes Against the Person
18273,Crimes Against the Person
18274,Crimes Against the Person
18275,Crimes Against the Person
18276,Crimes Against the Person
18277,Crimes Against the Person
18278,Crimes Against the Person
18279,Crimes Against the Person
18280,Crimes Against the Person
18281,Crimes Against the Person
18282,Crimes Against the Person
18283,Criminal Code Traffic
18284,Criminal Code Traffic
18285,Criminal Code Traffic
18286,Criminal Code Traffic
18287,Criminal Code Traffic
18288,Criminal Code Traffic
18289,Criminal Code Traffic
18290,Crimes Against Property
18291,Crimes Against Property
18292,Criminal Code Traffic
18293,Crimes Against Property
18294,Crimes Against Property
18295,Criminal Code Traffic
18296,Crimes Against Property
18297,Crimes Against Property
18298,Other Criminal Code Violations
18299,Crimes Against Property
18300,Crimes Against Property
18301,Other Criminal Code Violations
18302,Crimes Against Property
18303,Crimes Against Property
18304,Other Criminal Code Violations
18305,Crimes Against Property
18306,Crimes Against Property
18307,Other Criminal Code Violations
18308,Crimes Against Property
18309,Crimes Against Property
18310,Crimes Against Property
18311,Crimes Against Property
18312,Crimes Against Property
18313,Crimes Against Property
18314,Crimes Against Property
18315,Crimes Against Property
18316,Crimes Against Property
18317,Crimes Against Property
18318,Crimes Against Property
18319,Crimes Against Property
18320,Crimes Against Property
18321,Crimes Against Property
18322,Crimes Against Property
18323,Crimes Against Property
18324,Crimes Against Property
18325,Crimes Against Property
18326,Crimes Against Property
18327,Crimes Against Property
18328,Crimes Against Property
18329,Crimes Against the Person
18330,Crimes Against Property
18331,Crimes Against Property
18332,Crimes Against the Person
18333,Crimes Against Property
18334,Crimes Against Property
18335,Crimes Against the Person
18336,Crimes Against Property
18337,Crimes Against Property
18338,Crimes Against the Person
18339,Crimes Against Property
18340,Crimes Against Property
18341,Crimes Against the Person
18342,Crimes Against Property
18343,Crimes Against Property
18344,Crimes Against the Person
18345,Crimes Against Property
18346,Crimes Against Property
18347,Crimes Against the Person
18348,Crimes Against Property
18349,Crimes Against Property
18350,Crimes Against the Person
18351,Crimes Against Property
18352,Crimes Against Property
18353,Crimes Against the Person
18354,Crimes Against Property
18355,Crimes Against Property
18356,Crimes Against the Person
18357,Crimes Against Property
18358,Other Criminal Code Violations
18359,Crimes Against Property
18360,Crimes Against the Person
18361,Crimes Against the Person
18362,Other Criminal Code Violations
18363,Crimes Against Property
18364,Crimes Against the Person
18365,Crimes Against the Person
18366,Other Criminal Code Violations
18367,Crimes Against Property
18368,Crimes Against the Person
18369,Crimes Against the Person
18370,Other Criminal Code Violations
18371,Crimes Against Property
18372,Crimes Against the Person
18373,Crimes Against the Person
18374,Other Criminal Code Violations
18375,Crimes Against Property
18376,Crimes Against the Person
18377,Criminal Code Traffic
18378,Other Criminal Code Violations
18379,Crimes Against Property
18380,Crimes Against the Person
18381,Criminal Code Traffic
18382,Crimes Against Property
18383,Crimes Against Property
18384,Crimes Against Property
18385,Crimes Against the Person
18386,Crimes Against the Person
18387,Crimes Against the Person
18388,Crimes Against the Person
18389,Crimes Against the Person
18390,Crimes Against the Person
18391,Crimes Against the Person
18392,Crimes Against the Person
18393,Crimes Against the Person
18394,Crimes Against the Person
18395,Crimes Against the Person
18396,Crimes Against the Person
18397,Crimes Against the Person
18398,Crimes Against the Person
18399,Crimes Against the Person
18400,Crimes Against the Person
18401,Crimes Against Property
18402,Crimes Against Property
18403,Crimes Against Property
18404,Crimes Against Property
18405,Crimes Against Property
18406,Crimes Against Property
18407,Crimes Against Property
18408,Crimes Against Property
18409,Crimes Against Property
18410,Crimes Against the Person
18411,Crimes Against the Person
18412,Crimes Against Property
18413,Crimes Against Property
18414,Crimes Against Property
18415,Crimes Against the Person
18416,Crimes Against the Person
18417,Crimes Against Property
18418,Criminal Code Traffic
18419,Crimes Against the Person
18420,Crimes Against Property
18421,Criminal Code Traffic
18422,Crimes Against the Person
18423,Crimes Against Property
18424,Criminal Code Traffic
18425,Crimes Against the Person
18426,Crimes Against Property
18427,Criminal Code Traffic
18428,Crimes Against the Person
18429,Crimes Against Property
18430,Criminal Code Traffic
18431,Crimes Against the Person
18432,Crimes Against Property
18433,Criminal Code Traffic
18434,Crimes Against the Person
18435,Criminal Code Traffic
18436,Crimes Against Property
18437,Criminal Code Traffic
18438,Crimes Against the Person
18439,Other Criminal Code Violations
18440,Crimes Against Property
18441,Criminal Code Traffic
18442,Crimes Against Property
18443,Crimes Against the Person
18444,Other Criminal Code Violations
18445,Crimes Against Property
18446,Other Federal Statute Violations
18447,Crimes Against Property
18448,Crimes Against Property
18449,Criminal Code Traffic
18450,Criminal Code Traffic
18451,Criminal Code Traffic
18452,Criminal Code Traffic
18453,Criminal Code Traffic
18454,Criminal Code Traffic
18455,Other Criminal Code Violations
18456,Other Criminal Code Violations
18457,Other Criminal Code Violations
18458,Other Criminal Code Violations
18459,Other Criminal Code Violations
18460,Other Criminal Code Violations
18461,Other Criminal Code Violations
18462,Other Criminal Code Violations
18463,Other Criminal Code Violations
18464,Other Criminal Code Violations
18465,Other Criminal Code Violations
18466,Other Criminal Code Violations
18467,Other Criminal Code Violations
18468,Other Criminal Code Violations
18469,Other Criminal Code Violations
18470,Other Criminal Code Violations
18471,Other Criminal Code Violations
18472,Other Criminal Code Violations
18473,Other Criminal Code Violations
18474,Other Criminal Code Violations
18475,Other Criminal Code Violations
18476,Other Criminal Code Violations
18477,Other Criminal Code Violations
18478,Other Criminal Code Violations
18479,Other Criminal Code Violations
18480,Other Criminal Code Violations
18481,Other Criminal Code Violations
18482,Other Criminal Code Violations
18483,Other Criminal Code Violations
18484,Other Criminal Code Violations
18485,Other Criminal Code Violations
18486,Other Criminal Code Violations
18487,Other Criminal Code Violations
18488,Other Federal Statute Violations
18489,Crimes Against Property
18490,Other Federal Statute Violations
18491,Crimes Against Property
18492,Other Criminal Code Violations
18493,Crimes Against Property
18494,Crimes Against the Person
18495,Crimes Against Property
18496,Crimes Against Property
18497,Controlled Drugs and Substances Act
18498,Other Criminal Code Violations
18499,Crimes Against the Person
18500,Crimes Against Property
18501,Crimes Against Property
18502,Crimes Against Property
18503,Controlled Drugs and Substances Act
18504,Other Criminal Code Violations
18505,Crimes Against the Person
18506,Crimes Against Property
18507,Crimes Against Property
18508,Crimes Against Property
18509,Controlled Drugs and Substances Act
18510,Other Criminal Code Violations
18511,Crimes Against the Person
18512,Crimes Against Property
18513,Crimes Against Property
18514,Crimes Against Property
18515,Controlled Drugs and Substances Act
18516,Other Criminal Code Violations
18517,Crimes Against the Person
18518,Crimes Against Property
18519,Crimes Against Property
18520,Crimes Against Property
18521,Controlled Drugs and Substances Act
18522,Other Criminal Code Violations
18523,Crimes Against the Person
18524,Crimes Against Property
18525,Crimes Against Property
18526,Crimes Against Property
18527,Controlled Drugs and Substances Act
18528,Other Criminal Code Violations
18529,Crimes Against the Person
18530,Crimes Against Property
18531,Crimes Against Property
18532,Crimes Against Property
18533,Controlled Drugs and Substances Act
18534,Other Criminal Code Violations
18535,Crimes Against the Person
18536,Crimes Against the Person
18537,Crimes Against Property
18538,Crimes Against Property
18539,Crimes Against Property
18540,Controlled Drugs and Substances Act
18541,Crimes Against Property
18542,Other Criminal Code Violations
18543,Crimes Against the Person
18544,Crimes Against Property
18545,Controlled Drugs and Substances Act
18546,Other Criminal Code Violations
18547,Crimes Against Property
18548,Crimes Against the Person
18549,Controlled Drugs and Substances Act
18550,Other Criminal Code Violations
18551,Crimes Against Property
18552,Crimes Against the Person
18553,Crimes Against Property
18554,Crimes Against the Person
18555,Controlled Drugs and Substances Act
18556,Other Criminal Code Violations
18557,Crimes Against Property
18558,Crimes Against the Person
18559,Crimes Against Property
18560,Crimes Against the Person
18561,Controlled Drugs and Substances Act
18562,Other Criminal Code Violations
18563,Crimes Against Property
18564,Crimes Against the Person
18565,Crimes Against Property
18566,Crimes Against the Person
18567,Controlled Drugs and Substances Act
18568,Other Criminal Code Violations
18569,Crimes Against Property
18570,Crimes Against the Person
18571,Crimes Against Property
18572,Crimes Against the Person
18573,Controlled Drugs and Substances Act
18574,Crimes Against Property
18575,Crimes Against the Person
18576,Other Criminal Code Violations
18577,Crimes Against Property
18578,Crimes Against the Person
18579,Controlled Drugs and Substances Act
18580,Crimes Against Property
18581,Crimes Against the Person
18582,Crimes Against the Person
18583,Crimes Against the Person
18584,Crimes Against the Person
18585,Crimes Against the Person
18586,Crimes Against the Person
18587,Crimes Against the Person
18588,Crimes Against the Person
18589,Crimes Against the Person
18590,Crimes Against the Person
18591,Crimes Against the Person
18592,Crimes Against the Person
18593,Crimes Against the Person
18594,Crimes Against the Person
18595,Crimes Against the Person
18596,Crimes Against the Person
18597,Crimes Against the Person
18598,Crimes Against the Person
18599,Crimes Against the Person
18600,Crimes Against the Person
18601,Crimes Against the Person
18602,Crimes Against the Person
18603,Crimes Against the Person
18604,Crimes Against the Person
18605,Crimes Against the Person
18606,Crimes Against the Person
18607,Other Criminal Code Violations
18608,Controlled Drugs and Substances Act
18609,Crimes Against the Person
18610,Crimes Against Property
18611,Crimes Against Property
18612,Other Criminal Code Violations
18613,Controlled Drugs and Substances Act
18614,Crimes Against the Person
18615,Crimes Against Property
18616,Crimes Against Property
18617,Other Criminal Code Violations
18618,Controlled Drugs and Substances Act
18619,Crimes Against the Person
18620,Crimes Against Property
18621,Crimes Against Property
18622,Other Federal Statute Violations
18623,Controlled Drugs and Substances Act
18624,Crimes Against the Person
18625,Crimes Against Property
18626,Other Federal Statute Violations
18627,Crimes Against Property
18628,Crimes Against the Person
18629,Crimes Against Property
18630,Crimes Against Property
18631,Crimes Against the Person
18632,Other Federal Statute Violations
18633,Crimes Against Property
18634,Crimes Against Property
18635,Crimes Against Property
18636,Crimes Against the Person
18637,Other Federal Statute Violations
18638,Crimes Against Property
18639,Crimes Against Property
18640,Crimes Against Property
18641,Crimes Against the Person
18642,Other Federal Statute Violations
18643,Crimes Against Property
18644,Crimes Against Property
18645,Crimes Against Property
18646,Crimes Against the Person
18647,Other Federal Statute Violations
18648,Crimes Against Property
18649,Crimes Against Property
18650,Crimes Against Property
18651,Crimes Against the Person
18652,Other Federal Statute Violations
18653,Crimes Against Property
18654,Crimes Against Property
18655,Crimes Against Property
18656,Crimes Against the Person
18657,Controlled Drugs and Substances Act
18658,Crimes Against Property
18659,Crimes Against Property
18660,Crimes Against Property
18661,Crimes Against the Person
18662,Controlled Drugs and Substances Act
18663,Crimes Against Property
18664,Crimes Against Property
18665,Crimes Against Property
18666,Crimes Against the Person
18667,Controlled Drugs and Substances Act
18668,Crimes Against Property
18669,Crimes Against Property
18670,Crimes Against Property
18671,Controlled Drugs and Substances Act
18672,Crimes Against Property
18673,Crimes Against Property
18674,Crimes Against Property
18675,Controlled Drugs and Substances Act
18676,Crimes Against Property
18677,Crimes Against Property
18678,Crimes Against Property
18679,Controlled Drugs and Substances Act
18680,Crimes Against Property
18681,Crimes Against Property
18682,Crimes Against Property
18683,Controlled Drugs and Substances Act
18684,Crimes Against Property
18685,Crimes Against Property
18686,Crimes Against Property
18687,Controlled Drugs and Substances Act
18688,Crimes Against Property
18689,Crimes Against Property
18690,Crimes Against Property
18691,Controlled Drugs and Substances Act
18692,Crimes Against Property
18693,Crimes Against Property
18694,Crimes Against Property
18695,Controlled Drugs and Substances Act
18696,Crimes Against Property
18697,Crimes Against Property
18698,Crimes Against Property
18699,Controlled Drugs and Substances Act
18700,Crimes Against Property
18701,Crimes Against Property
18702,Crimes Against Property
18703,Controlled Drugs and Substances Act
18704,Crimes Against Property
18705,Crimes Against Property
18706,Crimes Against Property
18707,Controlled Drugs and Substances Act
18708,Crimes Against Property
18709,Crimes Against Property
18710,Crimes Against Property
18711,Crimes Against Property
18712,Crimes Against Property
18713,Crimes Against Property
18714,Crimes Against Property
18715,Crimes Against Property
18716,Crimes Against Property
18717,Crimes Against Property
18718,Crimes Against Property
18719,Crimes Against Property
18720,Crimes Against Property
18721,Crimes Against Property
18722,Crimes Against Property
18723,Crimes Against Property
18724,Crimes Against Property
18725,Crimes Against Property
18726,Crimes Against Property
18727,Crimes Against Property
18728,Crimes Against Property
18729,Crimes Against Property
18730,Crimes Against Property
18731,Crimes Against Property
18732,Crimes Against Property
18733,Crimes Against Property
18734,Crimes Against Property
18735,Crimes Against Property
18736,Crimes Against Property
18737,Crimes Against Property
18738,Crimes Against Property
18739,Crimes Against Property
18740,Crimes Against Property
18741,Crimes Against Property
18742,Crimes Against Property
18743,Crimes Against Property
18744,Crimes Against Property
18745,Crimes Against Property
18746,Crimes Against Property
18747,Crimes Against Property
18748,Crimes Against Property
18749,Crimes Against Property
18750,Crimes Against Property
18751,Crimes Against Property
18752,Crimes Against Property
18753,Crimes Against Property
18754,Crimes Against Property
18755,Crimes Against Property
18756,Crimes Against Property
18757,Crimes Against Property
18758,Crimes Against Property
18759,Crimes Against Property
18760,Crimes Against Property
18761,Crimes Against Property
18762,Crimes Against Property
18763,Crimes Against Property
18764,Crimes Against Property
18765,Crimes Against Property
18766,Crimes Against Property
18767,Crimes Against Property
18768,Crimes Against Property
18769,Crimes Against Property
18770,Crimes Against Property
18771,Crimes Against Property
18772,Crimes Against Property
18773,Crimes Against Property
18774,Crimes Against Property
18775,Crimes Against Property
18776,Crimes Against Property
18777,Crimes Against Property
18778,Crimes Against Property
18779,Crimes Against Property
18780,Crimes Against Property
18781,Crimes Against Property
18782,Crimes Against Property
18783,Crimes Against Property
18784,Crimes Against Property
18785,Crimes Against Property
18786,Crimes Against Property
18787,Crimes Against Property
18788,Crimes Against Property
18789,Crimes Against Property
18790,Crimes Against Property
18791,Crimes Against Property
18792,Crimes Against Property
18793,Crimes Against Property
18794,Crimes Against Property
18795,Crimes Against Property
18796,Crimes Against Property
18797,Crimes Against Property
18798,Crimes Against Property
18799,Crimes Against Property
18800,Crimes Against Property
18801,Crimes Against the Person
18802,Crimes Against the Person
18803,Crimes Against the Person
18804,Crimes Against the Person
18805,Crimes Against the Person
18806,Crimes Against the Person
18807,Crimes Against the Person
18808,Crimes Against the Person
18809,Crimes Against the Person
18810,Criminal Code Traffic
18811,Criminal Code Traffic
18812,Criminal Code Traffic
18813,Crimes Against Property
18814,Criminal Code Traffic
18815,Criminal Code Traffic
18816,Criminal Code Traffic
18817,Criminal Code Traffic
18818,Criminal Code Traffic
18819,Crimes Against Property
18820,Other Criminal Code Violations
18821,Criminal Code Traffic
18822,Other Criminal Code Violations
18823,Crimes Against Property
18824,Criminal Code Traffic
18825,Other Criminal Code Violations
18826,Other Criminal Code Violations
18827,Crimes Against Property
18828,Criminal Code Traffic
18829,Other Criminal Code Violations
18830,Other Criminal Code Violations
18831,Crimes Against Property
18832,Criminal Code Traffic
18833,Other Criminal Code Violations
18834,Other Criminal Code Violations
18835,Crimes Against Property
18836,Criminal Code Traffic
18837,Other Criminal Code Violations
18838,Other Criminal Code Violations
18839,Crimes Against Property
18840,Criminal Code Traffic
18841,Other Criminal Code Violations
18842,Other Criminal Code Violations
18843,Crimes Against Property
18844,Criminal Code Traffic
18845,Crimes Against Property
18846,Crimes Against Property
18847,Other Criminal Code Violations
18848,Crimes Against Property
18849,Crimes Against Property
18850,Criminal Code Traffic
18851,Other Federal Statute Violations
18852,Other Criminal Code Violations
18853,Crimes Against Property
18854,Criminal Code Traffic
18855,Crimes Against Property
18856,Controlled Drugs and Substances Act
18857,Other Criminal Code Violations
18858,Crimes Against Property
18859,Criminal Code Traffic
18860,Crimes Against Property
18861,Controlled Drugs and Substances Act
18862,Other Criminal Code Violations
18863,Crimes Against Property
18864,Criminal Code Traffic
18865,Crimes Against Property
18866,Controlled Drugs and Substances Act
18867,Other Criminal Code Violations
18868,Crimes Against Property
18869,Other Criminal Code Violations
18870,Crimes Against Property
18871,Controlled Drugs and Substances Act
18872,Other Criminal Code Violations
18873,Crimes Against Property
18874,Other Criminal Code Violations
18875,Crimes Against Property
18876,Controlled Drugs and Substances Act
18877,Other Criminal Code Violations
18878,Crimes Against Property
18879,Other Criminal Code Violations
18880,Crimes Against Property
18881,Controlled Drugs and Substances Act
18882,Other Criminal Code Violations
18883,Crimes Against Property
18884,Other Criminal Code Violations
18885,Crimes Against Property
18886,Controlled Drugs and Substances Act
18887,Crimes Against Property
18888,Other Criminal Code Violations
18889,Crimes Against Property
18890,Crimes Against Property
18891,Other Criminal Code Violations
18892,Controlled Drugs and Substances Act
18893,Crimes Against Property
18894,Other Criminal Code Violations
18895,Crimes Against Property
18896,Crimes Against the Person
18897,Crimes Against Property
18898,Other Criminal Code Violations
18899,Controlled Drugs and Substances Act
18900,Other Federal Statute Violations
18901,Crimes Against Property
18902,Crimes Against Property
18903,Crimes Against the Person
18904,Crimes Against Property
18905,Other Criminal Code Violations
18906,Controlled Drugs and Substances Act
18907,Other Federal Statute Violations
18908,Crimes Against Property
18909,Crimes Against Property
18910,Crimes Against the Person
18911,Crimes Against Property
18912,Other Criminal Code Violations
18913,Controlled Drugs and Substances Act
18914,Other Federal Statute Violations
18915,Crimes Against Property
18916,Crimes Against Property
18917,Crimes Against the Person
18918,Crimes Against Property
18919,Other Criminal Code Violations
18920,Crimes Against Property
18921,Controlled Drugs and Substances Act
18922,Crimes Against Property
18923,Crimes Against Property
18924,Crimes Against the Person
18925,Crimes Against Property
18926,Other Criminal Code Violations
18927,Crimes Against Property
18928,Crimes Against Property
18929,Crimes Against Property
18930,Crimes Against Property
18931,Crimes Against the Person
18932,Crimes Against Property
18933,Other Criminal Code Violations
18934,Other Criminal Code Violations
18935,Other Criminal Code Violations
18936,Other Criminal Code Violations
18937,Other Criminal Code Violations
18938,Other Criminal Code Violations
18939,Other Criminal Code Violations
18940,Other Criminal Code Violations
18941,Other Criminal Code Violations
18942,Other Criminal Code Violations
18943,Other Criminal Code Violations
18944,Other Criminal Code Violations
18945,Other Criminal Code Violations
18946,Crimes Against Property
18947,Crimes Against Property
18948,Crimes Against Property
18949,Crimes Against the Person
18950,Crimes Against Property
18951,Crimes Against Property
18952,Crimes Against Property
18953,Crimes Against Property
18954,Crimes Against Property
18955,Crimes Against the Person
18956,Crimes Against Property
18957,Crimes Against Property
18958,Crimes Against Property
18959,Crimes Against Property
18960,Crimes Against Property
18961,Crimes Against the Person
18962,Crimes Against Property
18963,Crimes Against Property
18964,Crimes Against Property
18965,Crimes Against Property
18966,Crimes Against Property
18967,Crimes Against the Person
18968,Crimes Against Property
18969,Crimes Against Property
18970,Crimes Against Property
18971,Crimes Against Property
18972,Crimes Against Property
18973,Crimes Against the Person
18974,Crimes Against Property
18975,Crimes Against Property
18976,Crimes Against Property
18977,Crimes Against Property
18978,Crimes Against Property
18979,Crimes Against the Person
18980,Crimes Against the Person
18981,Crimes Against the Person
18982,Crimes Against the Person
18983,Crimes Against the Person
18984,Crimes Against the Person
18985,Crimes Against the Person
18986,Crimes Against the Person
18987,Crimes Against the Person
18988,Crimes Against the Person
18989,Crimes Against the Person
18990,Crimes Against the Person
18991,Crimes Against the Person
18992,Crimes Against the Person
18993,Crimes Against the Person
18994,Crimes Against the Person
18995,Crimes Against the Person
18996,Crimes Against the Person
18997,Crimes Against the Person
18998,Crimes Against the Person
18999,Crimes Against the Person
19000,Crimes Against the Person
19001,Crimes Against the Person
19002,Crimes Against the Person
19003,Crimes Against the Person
19004,Crimes Against the Person
19005,Crimes Against the Person
19006,Crimes Against the Person
19007,Crimes Against the Person
19008,Crimes Against the Person
19009,Crimes Against the Person
19010,Crimes Against the Person
19011,Crimes Against the Person
19012,Crimes Against the Person
19013,Crimes Against the Person
19014,Crimes Against the Person
19015,Crimes Against the Person
19016,Crimes Against the Person
19017,Crimes Against the Person
19018,Crimes Against Property
19019,Crimes Against Property
19020,Crimes Against Property
19021,Crimes Against Property
19022,Crimes Against Property
19023,Crimes Against Property
19024,Crimes Against Property
19025,Crimes Against Property
19026,Crimes Against Property
19027,Crimes Against Property
19028,Crimes Against Property
19029,Crimes Against Property
19030,Crimes Against Property
19031,Crimes Against Property
19032,Crimes Against Property
19033,Crimes Against Property
19034,Crimes Against Property
19035,Crimes Against Property
19036,Crimes Against Property
19037,Crimes Against Property
19038,Crimes Against Property
19039,Crimes Against Property
19040,Crimes Against Property
19041,Crimes Against Property
19042,Crimes Against Property
19043,Crimes Against Property
19044,Crimes Against Property
19045,Crimes Against Property
19046,Crimes Against Property
19047,Crimes Against Property
19048,Crimes Against Property
19049,Crimes Against Property
19050,Crimes Against Property
19051,Crimes Against Property
19052,Crimes Against Property
19053,Crimes Against the Person
19054,Crimes Against Property
19055,Crimes Against Property
19056,Crimes Against Property
19057,Crimes Against Property
19058,Crimes Against the Person
19059,Crimes Against Property
19060,Crimes Against Property
19061,Crimes Against Property
19062,Crimes Against Property
19063,Crimes Against the Person
19064,Crimes Against Property
19065,Crimes Against Property
19066,Crimes Against Property
19067,Crimes Against Property
19068,Crimes Against the Person
19069,Crimes Against Property
19070,Crimes Against Property
19071,Crimes Against Property
19072,Crimes Against Property
19073,Crimes Against the Person
19074,Crimes Against Property
19075,Crimes Against Property
19076,Crimes Against the Person
19077,Crimes Against Property
19078,Crimes Against the Person
19079,Crimes Against Property
19080,Crimes Against Property
19081,Crimes Against the Person
19082,Crimes Against Property
19083,Crimes Against the Person
19084,Crimes Against Property
19085,Crimes Against Property
19086,Crimes Against the Person
19087,Crimes Against Property
19088,Crimes Against the Person
19089,Crimes Against Property
19090,Crimes Against Property
19091,Crimes Against the Person
19092,Crimes Against Property
19093,Crimes Against the Person
19094,Crimes Against Property
19095,Crimes Against Property
19096,Crimes Against the Person
19097,Crimes Against Property
19098,Crimes Against the Person
19099,Crimes Against Property
19100,Crimes Against Property
19101,Crimes Against the Person
19102,Crimes Against Property
19103,Crimes Against the Person
19104,Crimes Against Property
19105,Crimes Against Property
19106,Crimes Against the Person
19107,Crimes Against Property
19108,Crimes Against the Person
19109,Crimes Against Property
19110,Crimes Against Property
19111,Crimes Against the Person
19112,Crimes Against the Person
19113,Crimes Against Property
19114,Crimes Against Property
19115,Crimes Against the Person
19116,Crimes Against the Person
19117,Crimes Against Property
19118,Crimes Against Property
19119,Crimes Against the Person
19120,Crimes Against Property
19121,Crimes Against the Person
19122,Crimes Against Property
19123,Crimes Against the Person
19124,Crimes Against Property
19125,Criminal Code Traffic
19126,Crimes Against Property
19127,Crimes Against Property
19128,Crimes Against the Person
19129,Crimes Against Property
19130,Crimes Against the Person
19131,Crimes Against Property
19132,Crimes Against the Person
19133,Crimes Against Property
19134,Crimes Against the Person
19135,Crimes Against Property
19136,Crimes Against the Person
19137,Crimes Against Property
19138,Crimes Against the Person
19139,Crimes Against the Person
19140,Crimes Against the Person
19141,Crimes Against the Person
19142,Crimes Against the Person
19143,Crimes Against the Person
19144,Crimes Against the Person
19145,Crimes Against the Person
19146,Crimes Against the Person
19147,Crimes Against the Person
19148,Crimes Against the Person
19149,Crimes Against the Person
19150,Crimes Against the Person
19151,Crimes Against Property
19152,Crimes Against Property
19153,Crimes Against Property
19154,Crimes Against Property
19155,Crimes Against Property
19156,Crimes Against Property
19157,Crimes Against Property
19158,Crimes Against Property
19159,Crimes Against Property
19160,Crimes Against Property
19161,Crimes Against Property
19162,Crimes Against Property
19163,Crimes Against Property
19164,Crimes Against Property
19165,Crimes Against Property
19166,Crimes Against Property
19167,Crimes Against Property
19168,Crimes Against Property
19169,Crimes Against Property
19170,Crimes Against Property
19171,Crimes Against Property
19172,Crimes Against Property
19173,Crimes Against the Person
19174,Crimes Against the Person
19175,Crimes Against the Person
19176,Crimes Against the Person
19177,Crimes Against the Person
19178,Crimes Against the Person
19179,Crimes Against the Person
19180,Crimes Against the Person
19181,Crimes Against the Person
19182,Crimes Against the Person
19183,Crimes Against the Person
19184,Crimes Against the Person
19185,Crimes Against the Person
19186,Crimes Against the Person
19187,Crimes Against the Person
19188,Crimes Against the Person
19189,Crimes Against the Person
19190,Crimes Against the Person
19191,Crimes Against the Person
19192,Crimes Against the Person
19193,Crimes Against the Person
19194,Crimes Against the Person
19195,Crimes Against the Person
19196,Crimes Against the Person
19197,Crimes Against the Person
19198,Crimes Against the Person
19199,Crimes Against the Person
19200,Crimes Against the Person
19201,Crimes Against the Person
19202,Other Criminal Code Violations
19203,Crimes Against the Person
